Año;Mes;Código;Descripción;Rep.;Reg. I;Reg. II;Reg. III;Reg. IV;Reg. V;Reg. VI;Reg. VII;Reg. VIII
2024;Febrero;622901;Servicio extracción dental;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;622902;Servicio de relleno dental;100.16;100.00;99.75;101.03;100.00;100.28;100.00;100.00;100.00
2024;Febrero;622903;Servicio de ortodoncia (Brackets y retenedores);99.65;100.68;100.00;100.00;100.00;95.21;98.53;100.00;100.00
2024;Febrero;622904;Servicio de endodoncia;100.55;100.00;100.00;100.00;100.00;100.00;100.00;110.00;100.00
2024;Febrero;622905;Servicio de implantes dentales;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;631001;Parto normal;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;631002;Parto con cesárea;100.00;100.00;0.00;100.00;100.00;100.00;100.00;100.00;0.00
2024;Febrero;631003;Hospitalización sin cirugía;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;631004;Hospitalización con cirugía;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;631005;Hospitalización por cuadro respiratorio;100.00;100.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;641101;Exámenes de sangre;100.05;98.99;100.00;100.00;100.00;100.00;101.10;100.00;100.00
2024;Febrero;641102;Otros exámenes de laboratorio;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;641201;Radiografía;100.43;102.05;100.00;100.00;101.16;100.00;100.41;100.00;100.00
2024;Febrero;641202;Ultrasonido;100.11;100.49;100.00;101.84;100.00;100.00;99.00;100.03;100.00
2024;Febrero;641203;Electrocardiograma;99.80;99.30;100.00;100.00;99.66;100.00;100.00;100.00;100.00
2024;Febrero;641204;Tomografía;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;641205;Resonancia;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;7;TRANSPORTE;102.23;102.73;101.47;101.80;101.99;103.29;102.14;101.38;102.04
2024;Febrero;711101;Vehículo nuevo;100.099623;99.997284;0.000000;100.000000;100.000000;100.000000;101.175128;100.000000;100.000000
2024;Febrero;711102;Pick up nuevo;99.20;99.15;95.68;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;711103;Camioneta nueva;101.47;107.99;106.30;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;712001;Motocicleta;100.03;99.33;100.00;99.33;100.31;100.06;99.97;100.00;100.49
2024;Febrero;713001;Bicicleta;100.05;99.99;100.39;99.98;100.00;100.00;100.00;100.00;100.00
2024;Febrero;721101;Llantas nuevas;100.38;100.30;100.00;100.40;100.00;102.83;98.94;100.00;100.11
2024;Febrero;721201;Baterías;99.86;100.00;100.37;100.61;100.00;97.87;99.02;100.00;100.00
2024;Febrero;721202;Amortiguadores;100.11;100.13;100.00;100.30;100.14;100.57;99.58;100.00;100.00
2024;Febrero;721203;Otros repuestos para equipo de transporte personal;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;722101;Diesel;102.92;103.38;102.98;101.95;104.02;104.07;102.46;102.85;101.78
2024;Febrero;722201;Gasolina;106.06;106.06;106.84;105.22;105.54;108.02;105.82;106.45;105.18
2024;Febrero;722401;Aceite de motor;100.92;99.40;99.99;99.66;100.77;102.06;100.30;104.91;101.58
2024;Febrero;722402;Líquido de frenos;99.89;99.53;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;723101;Lavado y lustrado de vehículos;101.15;101.88;100.00;100.00;103.24;100.00;103.79;100.00;100.00
2024;Febrero;723102;Servicio de pinchazo;100.14;100.00;100.00;100.00;100.00;100.00;100.00;101.60;100.00
2024;Febrero;723103;Servicio menor;100.00;100.00;100.00;100.00;100.00;100.00;100.00;99.99;100.00
2024;Febrero;723104;Servicio de frenos;99.93;99.12;100.00;100.00;100.00;100.00;101.64;100.00;100.00
2024;Febrero;723105;Montaje de piezas/accesorios;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;723106;Otros servicios de mantenimiento y reparación de vehículos;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;724101;Alquiler de estacionamiento;101.11;103.38;100.00;100.00;100.00;94.48;100.00;100.00;100.00
2024;Febrero;724102;Pago de parqueo;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;724301;Examen para obtención de licencia;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;724302;Renovación o reposición de licencia;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;732101;Transporte urbano (bus urbano, transmetro , transurbano);100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;732102;Transporte interurbano nacional (departamentales, municipales);99.85;100.00;100.00;100.00;100.00;100.00;98.58;100.00;100.00
2024;Febrero;732103;Taxi compartido/colectivo;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;732201;Taxi;101.38;103.00;100.00;100.00;100.00;104.04;98.66;97.41;104.20
2024;Febrero;732202;Transporte particular/privado;100.39;107.14;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;732301;Transporte escolar;101.71;100.00;100.00;100.00;100.00;105.74;100.00;101.00;100.00
2024;Febrero;732901;Otros tipos de taxi;101.11;100.00;100.00;100.00;133.33;99.65;100.00;100.00;100.00
2024;Febrero;733201;Transporte de pasajeros por aire en horarios internacionales y vuelos regulares;89.69;76.07;0.00;100.00;0.00;100.00;100.00;100.00;0.00
2024;Febrero;741201;Servicio de paquetería nacional;99.83;100.47;100.00;100.01;100.00;98.67;99.09;100.00;99.91
2024;Febrero;8;INFORMACIÓN Y COMUNICACIÓN;100.15;100.07;100.01;100.29;100.05;99.86;100.61;100.05;100.06
2024;Febrero;812001;Teléfonos inteligentes;100.65;98.82;100.00;102.73;100.00;100.00;103.08;99.99;100.76
2024;Febrero;813101;Computadoras;100.46;102.39;100.20;100.55;99.98;97.32;102.82;101.01;99.07
2024;Febrero;813102;Tablets o tabletas electrónicas;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;813201;Impresoras de uso doméstico;99.93;99.87;100.00;99.56;100.00;100.00;100.00;100.00;100.00
2024;Febrero;814001;Televisores;100.30;100.89;100.00;100.00;101.13;100.00;99.90;100.25;100.00
2024;Febrero;814002;Equipos de sonido para el hogar;99.57;99.89;100.00;101.12;100.00;98.67;95.32;100.53;100.00
2024;Febrero;819201;Cargadores para dispositivos móviles;99.98;99.83;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;831001;Servicio de telefonía fijo;100.63;100.00;100.00;100.00;100.00;100.00;104.88;100.00;100.00
2024;Febrero;832001;Servicio de telefonía móvil post pago;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;832002;Servicio de telefonía móvil pre pago;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;833001;Servicios de acceso a internet (por operadores de red con infraestructura cableada, inalámbrica o sa;99.33;95.62;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;834001;Paquetes con cualquier combinación de telecomunicación;100.93;101.76;100.00;100.00;100.00;100.00;103.55;100.00;100.00
2024;Febrero;835001;Reparación de todo equipo de información y comunicación;99.75;100.00;100.00;100.00;100.00;100.00;100.00;100.00;96.55
2024;Febrero;839201;Servicios de streaming (música y televisión/películas);100.36;100.82;100.00;100.00;100.00;100.00;100.00;100.16;100.00
2024;Febrero;839202;Suscripción a Televisión por cable, TV satelital, IPTV y Televisión por pago;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;9;RECREACIÓN, DEPORTE Y CULTURA;100.02;100.03;100.32;99.67;100.39;99.86;100.01;99.98;99.92
2024;Febrero;921101;Consolas de videojuegos;99.69;99.31;0.00;100.00;100.00;100.00;100.00;100.00;101.55
2024;Febrero;921201;Muñecas, juguetes de peluche;99.70;100.14;100.00;100.00;100.20;100.00;97.42;100.00;100.00
2024;Febrero;921202;Carros de juguete, trenes;100.79;97.84;100.58;100.00;104.98;100.00;102.32;100.99;100.00
2024;Febrero;921203;Bicicletas para jugar y triciclos (para niños pequeños);100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;922101;Calzado específico para el juego (botas de esquí, zapatos de football, golf y similares);100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;931201;Flores interiores (naturales o artificiales, en floreros o no);99.37;100.00;100.00;100.00;100.00;100.00;95.89;100.00;100.00
2024;Febrero;931202;Flores exteriores;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;932101;Compra de mascotas;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;932102;Alimento para mascotas;99.57;100.97;102.87;98.43;99.15;97.99;99.31;98.77;98.98
2024;Febrero;945001;Servicios veterinarios;100.83;100.00;100.00;100.00;104.56;102.26;100.00;100.00;100.00
2024;Febrero;946201;Gimnasio;99.85;100.00;100.00;100.00;100.00;99.39;98.90;100.00;100.00
2024;Febrero;946202;Lecciones deportes;100.21;100.77;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;961001;Cines;99.60;99.17;100.00;100.00;100.00;100.00;98.67;100.00;100.00
2024;Febrero;971101;Libros de texto de educación formal;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;971901;Libros religiosos;100.19;100.00;100.00;100.74;100.00;100.00;100.21;100.00;100.47
2024;Febrero;971902;Libros complementarios;100.90;101.67;100.00;100.00;100.00;100.00;100.00;100.00;113.35
2024;Febrero;972101;Diarios y periódicos nacionales;100.34;100.00;100.00;100.00;103.13;100.00;100.00;100.00;100.00
2024;Febrero;974001;Lista de útiles escolares;100.01;100.00;100.00;100.00;100.00;100.00;100.05;100.00;100.00
2024;Febrero;974002;Cuadernos;100.86;98.65;100.30;99.08;103.08;101.01;103.57;100.00;100.97
2024;Febrero;974003;Papel para artes y para envolver;101.06;100.34;100.00;100.00;100.00;110.06;97.63;100.00;100.00
2024;Febrero;974004;Hojas de cuadrícula, líneas, bond;99.81;98.91;100.16;100.00;100.10;99.59;100.16;100.00;100.36
2024;Febrero;974005;Tijeras;99.93;99.58;100.00;100.00;100.00;100.00;99.47;100.00;100.00
2024;Febrero;974006;Crayones y marcadores;99.79;99.92;99.41;101.20;100.00;100.00;99.39;100.26;97.55
2024;Febrero;974007;Mochilas escolares;100.53;98.48;100.00;100.03;102.43;99.59;101.80;101.00;100.00
2024;Febrero;974008;Lápices y lapiceros;99.33;98.85;100.32;98.54;99.79;99.39;98.36;100.03;98.89
2024;Febrero;980001;Paquete turístico para viajar al extranjero;100.00;100.00;100.00;100.00;0.00;100.00;100.00;100.00;100.00
2024;Febrero;10;SERVICIOS EDUCATIVOS;100.33;100.47;100.45;100.56;100.11;100.15;100.00;100.38;100.20
2024;Febrero;1010101;Servicio de educación preprimaria;101.11;101.54;101.41;101.06;100.00;101.06;100.27;101.13;100.43
2024;Febrero;1010201;Servicios de educación primaria;100.81;100.77;101.91;101.43;100.41;100.86;100.31;100.55;100.77
2024;Febrero;1020001;Servicios de educación básica;101.06;101.52;101.68;101.96;100.50;99.70;99.98;102.45;100.78
2024;Febrero;1020002;Servicios de educación diversificado;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1020003;Servicios de educación por cooperativa;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1040001;Educación universitaria;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1050101;Tutorías;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1050901;Cursos de Capacitación técnica;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1050902;Cursos de idiomas;99.81;99.78;100.00;100.00;100.00;100.00;98.68;100.00;100.00
2024;Febrero;1050903;Cursos de informática;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;11;RESTAURANTES Y SERVICIOS DE ALOJAMIENTO;100.57;100.66;100.12;100.11;101.55;100.49;101.27;100.28;100.07
2024;Febrero;1111101;Desayuno o cena simple (bebida y un acompañamiento);101.23;100.00;102.80;100.68;103.22;100.56;100.60;101.80;100.00
2024;Febrero;1111102;Desayuno o cena continental (bebida y dos acompañamientos);100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1111103;Desayuno o cena completo (bebida caliente y mas de dos acompañamientos);100.42;100.14;100.00;100.00;100.91;100.87;102.23;99.35;100.00
2024;Febrero;1111104;Otro tipo de desayuno o cena;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1111105;Almuerzo simple (bebida, carne y acompañamiento) excluye gaseosa;100.52;100.59;100.00;99.03;101.68;101.84;100.89;99.84;100.31
2024;Febrero;1111106;Almuerzo  simple (bebida y plato sin carne) excluye gaseosa;100.47;102.20;100.00;100.00;100.00;100.00;100.00;102.13;100.00
2024;Febrero;1111107;Almuerzo  (bebida, entrada y plato con carne);101.85;100.00;100.00;100.00;100.00;100.00;115.38;100.00;100.00
2024;Febrero;1111108;Almuerzo buffet;100.00;100.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1111201;Combos de comida rápida individual;100.06;100.00;100.00;100.00;101.65;100.00;100.47;97.10;100.00
2024;Febrero;1111202;Combos de comida rápida familiar;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1111203;Platos preparados;99.95;100.00;100.00;97.89;101.36;98.60;102.24;100.00;100.00
2024;Febrero;1111204;Panes tipo sándwich;101.96;100.48;101.96;101.52;103.14;102.05;101.13;100.00;105.16
2024;Febrero;1111205;Alimentos a base de tortilla;101.37;105.73;100.00;101.79;104.94;100.00;99.79;100.00;100.00
2024;Febrero;1111206;Otros tipos de alimentos regionales;101.81;101.34;99.96;102.43;104.43;99.81;103.06;101.12;100.00
2024;Febrero;1111207;Pastelería, repostería y postres;99.94;97.15;99.37;100.00;101.15;100.00;100.23;101.40;98.14
2024;Febrero;1111208;Bocadillos;100.10;100.90;100.00;100.00;100.44;100.39;99.42;100.44;99.28
2024;Febrero;1111209;Bebidas no alcohólicas frías servidas en el lugar;100.91;100.00;100.00;100.00;100.00;100.00;100.00;106.56;100.00
2024;Febrero;1111210;Bebidas no alcohólicas calientes servidas en el lugar;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1111211;Gasto en alimentos para celebraciones;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1120101;Alojamiento en hoteles;100.69;102.35;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;12;SEGUROS Y SERVICIOS FINANCIEROS;100.01;100.02;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1211001;Seguro Funerario;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1212001;Seguro Médico;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1214101;Seguro de vehículos;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1221001;Servicios financieros de tarjetas de crédito;100.10;100.39;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1229901;Otros servicios financieros;100.00;100.00;0.00;0.00;100.00;100.00;0.00;0.00;100.00
2024;Febrero;13;CUIDADO PERSONAL, PROTECCIÓN SOCIAL Y BIENES Y SERVICIOS VARIOS;99.79;99.90;100.00;99.92;99.88;98.61;99.85;99.47;100.79
2024;Febrero;1311101;Maquinas para afeitar eléctricas y depiladoras eléctricas;100.38;100.00;100.00;100.00;100.00;100.00;103.01;100.00;100.00
2024;Febrero;1312001;Cepillos de dientes;99.73;100.10;98.69;101.13;97.87;100.41;99.12;100.58;99.66
2024;Febrero;1312002;Papel higiénico;99.11;100.82;98.60;100.00;98.36;94.95;99.73;97.77;102.66
2024;Febrero;1312003;Jabón de baño en todas sus presentaciones;100.42;98.29;99.25;98.63;100.17;103.29;101.30;100.65;101.22
2024;Febrero;1312004;Pasta de dientes y enjuagues bucales;98.29;98.95;100.01;100.69;96.73;96.96;101.00;91.62;99.75
2024;Febrero;1312005;Shampoo y/o acondicionador;100.22;100.39;101.19;100.65;100.00;97.52;98.88;101.21;101.81
2024;Febrero;1312006;Productos para protección femenina;100.53;100.53;101.07;98.85;100.43;99.21;100.01;100.93;103.59
2024;Febrero;1312007;Pañales para bebes;98.96;98.26;101.96;97.90;98.90;93.53;100.02;100.44;101.68
2024;Febrero;1312008;Toallas húmedas para bebés;99.62;98.44;100.00;99.56;100.49;101.10;100.08;97.68;100.00
2024;Febrero;1312009;Hisopos;100.68;99.85;103.81;100.00;100.00;100.00;98.73;103.28;100.00
2024;Febrero;1312010;Crema para el cuerpo y rostro;99.00;100.11;100.22;99.52;98.08;102.86;101.28;94.89;98.27
2024;Febrero;1312011;Desodorante y/o antitranspirante;99.75;98.94;98.91;98.66;103.48;99.26;97.68;100.52;100.54
2024;Febrero;1312012;Maquillaje;100.12;99.80;100.00;99.90;100.00;100.00;99.41;102.83;100.26
2024;Febrero;1312013;Pestañas postizas;100.07;100.42;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1313101;Cortes de cabello para hombre;100.28;100.86;100.00;101.16;100.00;100.00;100.44;99.79;100.00
2024;Febrero;1313102;Cortes de cabello para mujer;100.80;100.00;100.00;100.00;104.95;100.00;100.65;99.54;100.00
2024;Febrero;1313103;Peinados y aplicación de tintes para el cabello;100.37;100.47;101.71;100.95;100.00;100.00;100.06;100.00;100.00
2024;Febrero;1313104;Colocación de uñas acrílicas;100.36;102.06;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1313105;Servicio de depilación;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1313201;Servicio de manicura y pedicura;100.13;100.00;100.00;100.00;100.89;100.00;100.00;100.00;100.00
2024;Febrero;1321101;Anillos;100.36;100.49;100.00;100.64;100.17;99.35;101.09;103.04;100.00
2024;Febrero;1321102;Cadenas;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1321103;Aretes;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1321104;Relojes de pulsera;99.91;100.00;100.00;100.00;100.00;97.82;100.96;100.19;100.00
2024;Febrero;1329101;Sombrillas y paraguas;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1329102;Ataúdes;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1329103;Compra, alquiler o préstamo de nicho;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1390901;Servicios legales y financieros;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1390902;Servicios funerarios;100.86;100.00;100.00;103.25;100.00;100.51;100.00;104.00;100.00
2024;Febrero;1390903;Servicios de registro civil;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1390904;Pago de impuestos de circulación de vehículo;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Febrero;1390905;Fiestas y celebraciones;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Marzo;0;REPÚBLICA;100.48;101.02;100.10;100.33;100.54;100.39;100.39;100.09;100.59
2024;Marzo;1;ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS;100.12;100.89;99.61;99.93;100.71;100.01;99.82;99.46;100.68
2024;Marzo;111101;Arroz;101.68;105.68;99.93;101.57;103.84;101.64;102.00;101.45;98.38
2024;Marzo;111102;Maíz;96.47;99.59;91.34;98.01;96.77;97.93;94.34;100.25;105.38
2024;Marzo;111201;Harina de trigo;97.06;97.57;100.70;95.45;100.00;94.45;92.75;102.08;97.37
2024;Marzo;111202;Harina de maíz;100.76;103.63;99.64;101.22;100.78;101.00;99.64;100.39;102.19
2024;Marzo;111203;Harina para atoles;99.85;101.70;99.53;99.43;100.45;100.14;101.09;98.78;99.31
2024;Marzo;111301;Pan;98.84;98.99;97.97;99.33;98.77;97.97;99.54;99.69;99.22
2024;Marzo;111302;Pan dulce;98.04;99.38;99.46;96.27;94.69;99.15;100.51;97.75;99.19
2024;Marzo;111303;Galletas;100.14;98.81;99.49;98.19;101.36;100.32;98.80;99.12;102.28
2024;Marzo;111304;Tortillas;99.17;99.97;101.06;101.50;97.87;95.29;99.69;100.37;96.69
